"seqnames","start","end","width","strand","Conc","Conc_PAZ","Conc_WT","Fold","p.value","FDR"
"10",97640356,97640756,401,"*",7.21343778489446,7.83784025119052,6.08820420385119,1.74963604733933,2.05615974645668e-07,4.07140294720498e-05
"12",6944159,6944559,401,"*",6.57023768840647,7.21467574846458,5.37551258444652,1.83916316401806,2.09620601751207e-07,4.08992510830394e-05
"6",150068997,150069397,401,"*",6.54589707961296,7.20133994767698,5.31109439437626,1.89024555330071,2.10203115579591e-07,4.08992510830394e-05
"2",130727402,130727802,401,"*",6.25929584936967,6.89759170266849,5.08633598394809,1.8112557187204,2.11110129727273e-07,4.08992510830394e-05
"3",184561407,184561807,401,"*",7.62893232476846,8.24689557812153,6.52514369659528,1.72175188152625,2.11496096843641e-07,4.08992510830394e-05
"9",6557999,6558399,401,"*",6.29057109241347,6.91908550901644,5.15142349752784,1.76766201148859,2.11741123260076e-07,4.08992510830394e-05
"4",82044206,82044606,401,"*",6.43485810694325,7.07918599661235,5.24052712641641,1.83865887019594,2.13006879747354e-07,4.09430394612913e-05
"12",53047221,53047621,401,"*",5.93995716220159,6.66214889280273,4.42667638707436,2.23547250572836,2.14065458249711e-07,4.0946773382872e-05
"6",90296817,90297217,401,"*",6.67633596040481,7.31248732659043,5.51087699742497,1.80161032916546,2.16635797815541e-07,4.10599742324481e-05
"7",13991301,13991701,401,"*",7.16522022644163,7.82175130115754,5.92637640118023,1.89537489997731,2.16741311550838e-07,4.10599742324481e-05
"3",48240948,48241348,401,"*",5.98899721524239,6.65586283210307,4.71104358186131,1.94481925024175,2.21222744149896e-07,4.17084258874761e-05
"3",135965532,135965932,401,"*",7.29105906302105,7.96103020513631,6.00108668096079,1.95994352417553,2.29693471137231e-07,4.30992454128165e-05
"8",123396478,123396878,401,"*",6.64826010723965,7.29093543151411,5.45982453332951,1.8311108981846,2.35673207719402e-07,4.40116923079399e-05
"9",128364914,128365314,401,"*",6.96430858001338,7.58343056127674,5.85669143140716,1.72673912986959,2.37803732417355e-07,4.42000861894975e-05
"12",56157988,56158388,401,"*",7.04144755224794,7.68258518047175,5.85847001694435,1.8241151635274,2.43002302018751e-07,4.49542850175908e-05
"6",109483125,109483525,401,"*",7.03729697488369,7.6992448637817,5.77812111291768,1.92112375086403,2.46033276723864e-07,4.51595535616538e-05
"16",51152221,51152621,401,"*",6.99741789711831,7.64292996778083,5.7988433955094,1.84408657227143,2.46404020296304e-07,4.51595535616538e-05
"19",46600851,46601251,401,"*",7.42338047600978,8.03816882718469,6.33001458544732,1.70815424173736,2.48483775587123e-07,4.52311811896217e-05
"6",27893093,27893493,401,"*",6.88879050559655,7.50514049658871,5.79031025651101,1.7148302400777,2.49090608013093e-07,4.52311811896217e-05
"12",12562579,12562979,401,"*",6.22713764959164,6.90905781896143,4.88971301969605,2.01934479926537,2.52260472533119e-07,4.5462982990669e-05
"3",179322779,179323179,401,"*",7.22022011828641,7.86024350385165,6.0411810981402,1.81906240571145,2.52674684675579e-07,4.5462982990669e-05
"8",77000081,77000481,401,"*",7.33081664909327,7.96387246348825,6.1760974191666,1.78777504432164,2.56182303332062e-07,4.56834301973129e-05
"13",48037589,48037989,401,"*",7.39291173344428,8.0394203598766,6.19075365883489,1.84866670104171,2.56218609115982e-07,4.56834301973129e-05
"1",109397809,109398209,401,"*",6.76414537643398,7.42349490812756,5.51476775461076,1.90872715351681,2.57528097104973e-07,4.57100771996592e-05
"10",102120396,102120796,401,"*",6.38804824594657,7.02947266519027,5.20405475440105,1.82541791078922,2.59188673968605e-07,4.57985224621475e-05
"6",143973078,143973478,401,"*",6.96875055256076,7.60677718017611,5.79673513091043,1.81004204926567,2.60559077607343e-07,4.58351334555346e-05
"20",62143415,62143815,401,"*",6.56882866834496,7.19371805487719,5.44195649595958,1.7517615589176,2.63538601071263e-07,4.61532223849425e-05
"19",12551308,12551708,401,"*",7.3322233352655,7.95644381741188,6.20760155076243,1.74884226664945,2.67664017001127e-07,4.61855652693405e-05
"6",95577324,95577724,401,"*",6.87467097792196,7.50882583296319,5.71615050950089,1.79267532346231,2.68648906581136e-07,4.61855652693405e-05
"14",22977700,22978100,401,"*",6.99228937231655,7.64539775651622,5.76610777176177,1.87928998475445,2.69634610621013e-07,4.61855652693405e-05
"3",64687838,64688238,401,"*",6.41327193193178,7.0546564036269,5.22942000944947,1.82523639417743,2.69664422418203e-07,4.61855652693405e-05
"7",151227144,151227544,401,"*",7.1328164195339,7.77208168438776,5.95644926363306,1.8156324207547,2.70581075206864e-07,4.61855652693405e-05
"3",23865964,23866364,401,"*",6.56493074272213,7.2342629692466,5.27744135273173,1.95682161651487,2.70755902375842e-07,4.61855652693405e-05
"4",52712160,52712560,401,"*",6.75652773705455,7.37567949982525,5.648812013566,1.72686748625924,2.76357597339679e-07,4.69379084722962e-05
"20",58388936,58389336,401,"*",6.64496510183407,7.29874243942149,5.41631978905884,1.88242265036265,2.80247962265252e-07,4.73943807085836e-05
"6",145734799,145735199,401,"*",6.89561494467694,7.52336385953503,5.7590708542922,1.76429300524283,2.85486682677382e-07,4.79200588298507e-05
"3",196632491,196632891,401,"*",6.70319420025091,7.30714152533995,5.64469310307106,1.66244842226888,2.85788595701322e-07,4.79200588298507e-05
"7",80918990,80919390,401,"*",6.43993405289965,7.05627752688402,5.34147519620764,1.71480233067637,2.88358928834665e-07,4.81461662364455e-05
"6",43013864,43014264,401,"*",7.59216977357639,8.21762095271639,6.46340404440696,1.75421690830944,2.90779794037162e-07,4.82275804529502e-05
"3",23916817,23917217,401,"*",7.21252480512087,7.85893919549195,6.01070608687046,1.8482331086215,2.92441657739855e-07,4.82275804529502e-05
"12",49322906,49323306,401,"*",7.13954353922455,7.78064169869644,5.95670575005376,1.82393594864267,2.92518316116514e-07,4.82275804529502e-05
"1",59296654,59297054,401,"*",7.4259568301246,8.06466224318667,6.25155870374143,1.81310353944524,3.0149146595494e-07,4.90385159182149e-05
"12",102690159,102690559,401,"*",5.39343967435718,6.14834578109844,3.71526730037845,2.43307848071998,3.01718557798619e-07,4.90385159182149e-05
"1",173824331,173824731,401,"*",7.25821806932572,7.84495366476203,6.25288567259816,1.59206799216387,3.02066968154888e-07,4.90385159182149e-05
"3",180277049,180277449,401,"*",5.35071594541468,6.09569254633658,3.7250172537717,2.37067529256487,3.02414967214654e-07,4.90385159182149e-05
"12",43551995,43552395,401,"*",6.43450471858847,7.07623427313412,5.24942927809575,1.82680499503837,3.03826510221789e-07,4.90654910195876e-05
"7",107891089,107891489,401,"*",6.75348419509592,7.36912840912223,5.65731829156619,1.71181011755604,3.05231467783128e-07,4.90911867613322e-05
"17",50560352,50560752,401,"*",5.98411074336687,6.65123491639035,4.70516126297802,1.94607365341233,3.08638268483835e-07,4.94373265501506e-05
"1",212791661,212792061,401,"*",6.36488333213896,6.97860695428857,5.27499089594394,1.70361605834463,3.19586258533032e-07,5.09837122722089e-05
"12",24679115,24679515,401,"*",6.55899472861703,7.15668609524468,5.52012009248797,1.63656600275671,3.27758968880543e-07,5.20704349521557e-05
"3",78266708,78267108,401,"*",4.82026938224043,5.73236910796863,1.73978749130665,3.99258161666199,3.29711730682551e-07,5.20704349521557e-05
"12",51026109,51026509,401,"*",6.83626731981034,7.47197679013791,5.67234778858974,1.79962900154817,3.30362621511494e-07,5.20704349521557e-05
"2",201972763,201973163,401,"*",5.75355197039723,6.44728284408236,4.36723093774452,2.08005190633784,3.39819417042266e-07,5.23895281604626e-05
"2",118319285,118319685,401,"*",5.82475318953166,6.57461228680515,4.17353590840182,2.40107637840333,3.41917937034517e-07,5.23895281604626e-05
"6",30717325,30717725,401,"*",7.40193685988986,8.04697831037974,6.20505074110917,1.84192756927057,3.42030176787458e-07,5.23895281604626e-05
"7",56051411,56051811,401,"*",7.38930513617067,8.01693765380615,6.25315638574042,1.76378126806574,3.43628439603338e-07,5.23895281604626e-05
"6",151452003,151452403,401,"*",7.63467238095344,8.2631321579758,6.49571081925205,1.76742133872374,3.43977790545547e-07,5.23895281604626e-05
"6",166998991,166999391,401,"*",7.45908543531382,8.10018402877124,6.27624610963452,1.82393791913671,3.44888235028023e-07,5.23895281604626e-05
"3",50515712,50516112,401,"*",6.05948844795331,6.72858062039126,4.77293058348631,1.95565003690495,3.48325808023663e-07,5.23895281604626e-05
"3",169662397,169662797,401,"*",6.50094039737838,7.14282422153339,5.31531755146994,1.82750667006345,3.49057787766604e-07,5.23895281604626e-05
"3",50241143,50241543,401,"*",6.32191526362682,6.94089686020614,5.21476266126008,1.72613419894606,3.50596298878299e-07,5.23895281604626e-05
"1",42958830,42959230,401,"*",7.01708726498887,7.60087062690559,6.02061891002687,1.58025171687871,3.51503747568337e-07,5.23895281604626e-05
"3",114384153,114384553,401,"*",5.42423828228958,6.18562292693379,3.71056706164319,2.4750558652906,3.51596831588616e-07,5.23895281604626e-05
"7",44848047,44848447,401,"*",7.92270321423513,8.55530295384063,6.76955762094644,1.78574533289419,3.52159096746341e-07,5.23895281604626e-05
"11",64028371,64028771,401,"*",6.06677114033036,6.71677543835709,4.85195214537565,1.86482329298143,3.52261173537518e-07,5.23895281604626e-05
"3",64563917,64564317,401,"*",5.43950198822169,6.17586929791586,3.85752719388872,2.31834210402714,3.52389973570064e-07,5.23895281604626e-05
"7",149771661,149772061,401,"*",6.56453408027715,7.17918513739767,5.47161669670973,1.70756844068794,3.52948737831147e-07,5.23895281604626e-05
"19",42302388,42302788,401,"*",6.88181991072079,7.48595105966346,5.82273675859864,1.66321430106482,3.53659894698078e-07,5.23895281604626e-05
"9",111038074,111038474,401,"*",6.01854188232833,6.69269289947543,4.7121916402264,1.98050125924903,3.60812897897153e-07,5.32021776881874e-05
"3",160755151,160755551,401,"*",6.94081605583818,7.57319863777505,5.78841896414368,1.78477967363137,3.62250181130806e-07,5.32021776881874e-05
"3",186570324,186570724,401,"*",7.30508708636124,7.94672256175793,6.12034534270712,1.82637721905081,3.63196269366623e-07,5.32021776881874e-05
"1",75615964,75616364,401,"*",6.78146763887226,7.37964625053329,5.74107698466265,1.63856926587064,3.68631291040504e-07,5.37983236746667e-05
"19",7871571,7871971,401,"*",6.52444946539049,7.13320989226685,5.45060559719127,1.68260429507558,3.77859479115445e-07,5.47338753186912e-05
"3",50235825,50236225,401,"*",7.25792768796254,7.90158995229368,6.0659749881739,1.83561496411978,3.82744455063553e-07,5.47338753186912e-05
"3",129439966,129440366,401,"*",7.8096612967788,8.45602428613653,6.60802763730839,1.84799664882814,3.82943466126422e-07,5.47338753186912e-05
"X",53082008,53082408,401,"*",6.44054351874587,7.08457787027084,5.24726196917316,1.83731590109768,3.83078041988177e-07,5.47338753186912e-05
"14",20613424,20613824,401,"*",6.69709365526542,7.31507043346575,5.59326041628509,1.72181001718066,3.84205579451364e-07,5.47338753186912e-05
"3",32780776,32781176,401,"*",6.75473953183344,7.37471786129507,5.64428442076583,1.73043344052924,3.84617182938159e-07,5.47338753186912e-05
"12",87107331,87107731,401,"*",5.49083753693459,6.26076401057196,3.72872975891902,2.53203425165294,3.84765086368832e-07,5.47338753186912e-05
"14",104665974,104666374,401,"*",6.14602990382827,6.79543029523152,4.93340834296541,1.86202195226612,3.86813821101173e-07,5.47570353627723e-05
"1",28914287,28914687,401,"*",7.28458344128932,7.90727880912922,6.16507561162375,1.74220319750547,3.89162276886877e-07,5.47570353627723e-05
"3",100260663,100261063,401,"*",6.86499317638389,7.47070388152169,5.80089578858379,1.66980809293789,3.89494862393187e-07,5.47570353627723e-05
"3",183884754,183885154,401,"*",6.21045723273636,6.85997967329189,4.99739191572035,1.86258775757154,3.91248016619152e-07,5.47570353627723e-05
"7",26376396,26376796,401,"*",6.38231312915613,7.02087045128558,5.2084352699392,1.81243518134638,3.9187605248964e-07,5.47570353627723e-05
"7",143288097,143288497,401,"*",7.11912156447627,7.7301719830929,6.03790200581409,1.69226997727881,3.98346597768755e-07,5.54644852949825e-05
"10",86399836,86400236,401,"*",6.33748803794796,6.97204121161536,5.17758671656124,1.79445449505412,4.04234682415218e-07,5.59022685192708e-05
"3",59374831,59375231,401,"*",6.12566495357502,6.75886738026214,4.9704393832551,1.78842799700704,4.04328152674657e-07,5.59022685192708e-05
"19",43463448,43463848,401,"*",6.72337745263397,7.32305882894826,5.67829778739805,1.64476104155022,4.10203449903912e-07,5.65162823077404e-05
"1",34842894,34843294,401,"*",6.01715318174563,6.74744007111793,4.46512816169454,2.28231190942339,4.15840503635809e-07,5.70933073354196e-05
"12",46268826,46269226,401,"*",5.99056053359991,6.64328718652805,4.7657824306483,1.87750475587975,4.18426465254968e-07,5.72488765170373e-05
"6",136822475,136822875,401,"*",6.80865399314594,7.43310880677436,5.68324436784533,1.74986443892904,4.21754094905094e-07,5.75044925800703e-05
"10",123870292,123870692,401,"*",4.78407711634014,5.64510723460184,2.33922768368233,3.30587955091951,4.26627812206696e-07,5.79684217661815e-05
"14",64704202,64704602,401,"*",6.12511703918788,6.78771229531893,4.8634868447604,1.92422545055853,4.30378359490019e-07,5.82108339323777e-05
"7",121872843,121873243,401,"*",6.94355524173756,7.59246913171618,5.73270081431633,1.85976831739984,4.31366447778253e-07,5.82108339323777e-05
"7",151028336,151028736,401,"*",7.28860112765442,7.90469182616517,6.19097169950733,1.71372012665784,4.34730938250603e-07,5.84646344396818e-05
"12",45215615,45216015,401,"*",6.64241195125952,7.25439820449247,5.55816394724716,1.69623425724531,4.36472234843124e-07,5.84991562644845e-05
"3",184335867,184336267,401,"*",6.72947017639953,7.37437017561392,5.5330910304856,1.84127914512832,4.37964645135273e-07,5.85001995827468e-05
"15",42575197,42575597,401,"*",7.5592704421532,8.21851592486132,6.310283434075,1.90823249078632,4.40093296814571e-07,5.85248619951543e-05
"3",66997937,66998337,401,"*",7.07516829295667,7.73538077883619,5.82254585522605,1.91283492361014,4.41935567152843e-07,5.85248619951543e-05
"6",33431060,33431460,401,"*",5.77734490844349,6.45528952953558,4.45592583736971,1.99936369216586,4.42605036913917e-07,5.85248619951543e-05
"19",17245885,17246285,401,"*",6.66898069122462,7.31022486292261,5.48562583310935,1.82459902981326,4.5317870592495e-07,5.97225877199557e-05
"4",51842825,51843225,401,"*",7.69728681689976,8.32975476157866,6.54459555566678,1.78515920591188,4.60787852596883e-07,6.0522948479092e-05
"12",104456674,104457074,401,"*",6.66560700057676,7.30562572019237,5.48658444419764,1.81904127599473,4.7375822546355e-07,6.18119071198345e-05
"17",8435625,8436025,401,"*",7.02869724118173,7.65570283382141,5.89467541548498,1.76102741833643,4.75133620648797e-07,6.18119071198345e-05
"13",75482234,75482634,401,"*",6.36016741201053,7.0068475428479,5.15739146582317,1.84945607702474,4.75307274827678e-07,6.18119071198345e-05
"11",78417735,78418135,401,"*",6.5532680318517,7.17298875595088,5.44366739680504,1.72932135914584,4.79849588056302e-07,6.19659729694616e-05
"3",138348347,138348747,401,"*",6.32640924196833,6.96967615649779,5.13586675581542,1.83380940068237,4.81630053779397e-07,6.19659729694616e-05
"3",12967659,12968059,401,"*",7.17581625495089,7.81945886198526,5.98393371449343,1.83552514749183,4.81873434005944e-07,6.19659729694616e-05
"3",129278646,129279046,401,"*",6.70056521800449,7.33191378645216,5.55172531805524,1.78018846839692,4.82782298792628e-07,6.19659729694616e-05
"12",63779761,63780161,401,"*",6.8266357467514,7.44915578653311,5.70771431469374,1.74144147183937,4.84793528977443e-07,6.20220916098285e-05
"12",119667641,119668041,401,"*",7.00761279695097,7.6563342024549,5.79745677504201,1.85887742741289,4.88339514990355e-07,6.21602442579542e-05
"20",17226656,17227056,401,"*",5.96012320304442,6.61812098484002,4.71580982451806,1.90231116032196,4.89028416403558e-07,6.21602442579542e-05
"7",25862273,25862673,401,"*",8.07028340423047,8.68871128430177,6.96496120507717,1.72375007922461,4.91984949585081e-07,6.23349676959824e-05
"12",98644820,98645220,401,"*",7.65835321899038,8.30593187510331,6.45233465866159,1.85359721644172,4.97882015462793e-07,6.28799453118458e-05
"1",155227407,155227807,401,"*",7.32791216937366,7.92370740447363,6.2949172075735,1.62879019690013,5.02456835155135e-07,6.32549812538432e-05
"6",52420041,52420441,401,"*",7.2226408616627,7.84040037192669,6.11952404905148,1.72087632287521,5.08226030148679e-07,6.35884587792353e-05
"17",75289344,75289744,401,"*",6.92409389269766,7.56140364991008,5.75458938436578,1.8068142655443,5.10868822220561e-07,6.35884587792353e-05
"11",1389486,1389886,401,"*",7.61447449908669,8.27060125787664,6.37713381035043,1.89346744752621,5.12234974645991e-07,6.35884587792353e-05
"7",30504746,30505146,401,"*",6.81350551389389,7.45919700999461,5.61428664515522,1.84491036483938,5.13069051340602e-07,6.35884587792353e-05
"1",157138339,157138739,401,"*",6.98448114380997,7.57629677062632,5.96372425007057,1.61257252055575,5.14659194886963e-07,6.35884587792353e-05
"7",42932099,42932499,401,"*",6.53089549767614,7.14215092085534,5.44901323721407,1.69313768364127,5.14788304501473e-07,6.35884587792353e-05
"12",1690769,1691169,401,"*",7.14407759989253,7.77062344959455,6.01161293530723,1.75901051428732,5.22724696179056e-07,6.43670122757485e-05
