peak_chrom	peak_start	peak_end	gene_id	gene_name	distance	location
1	167721738	167722138				error
1	167936201	167936601				error
1	168136738	168137138				error
1	168178700	168179100				error
1	168225883	168226283				error
1	169106084	169106484				error
1	169309364	169309764				error
1	169367686	169368086				error
1	169427296	169427696				error
1	169485870	169486270				error
1	169794653	169795053				error
1	169893886	169894286				error
1	170074524	170074924				error
1	170145888	170146288				error
1	170532072	170532472				error
1	171220636	171221036				error
1	171313828	171314228				error
1	171485348	171485748				error
1	171742037	171742437				error
1	171781319	171781719				error
1	171841275	171841675				error
1	171898936	171899336				error
1	171909741	171910141				error
1	172443883	172444283				error
1	172532714	172533114				error
1	172682801	172683201				error
1	172940319	172940719				error
1	173477086	173477486				error
1	173669557	173669957				error
1	173714883	173715283				error
1	173824331	173824731				error
1	173867957	173868357				error
1	174022147	174022547				error
1	174159183	174159583				error
1	174799568	174799968				error
1	174999582	174999982				error
1	175023336	175023736				error
1	175029753	175030153				error
1	175072268	175072668				error
1	175673447	175673847				error
1	176207102	176207502				error
1	177181710	177182110				error
1	177959885	177960285				error
1	178093513	178093913				error
1	178294638	178295038				error
1	178542572	178542972				error
1	178725127	178725527				error
1	179002536	179002936				error
1	179025722	179026122				error
1	179081904	179082304				error
1	179229406	179229806				error
1	179241580	179241980				error
1	179293674	179294074				error
1	179365611	179366011				error
1	179529447	179529847				error
1	179743520	179743920				error
1	179814685	179815085				error
1	179882322	179882722				error
1	179954461	179954861				error
1	180154609	180155009				error
1	180229550	180229950				error
1	180502447	180502847				error
1	180631801	180632201				error
1	180923098	180923498				error
1	181022683	181023083				error
1	181088441	181088841				error
1	181105270	181105670				error
1	181675700	181676100				error
1	182029649	182030049				error
1	182391717	182392117				error
1	182604338	182604738				error
1	182614777	182615177				error
1	182662517	182662917				error
1	182839173	182839573				error
1	183023203	183023603				error
1	183040039	183040439				error
1	183097359	183097759				error
1	183349277	183349677				error
1	183403471	183403871				error
1	183471772	183472172				error
1	183635732	183636132				error
1	183676376	183676776				error
1	183945431	183945831				error
1	184037202	184037602				error
1	184051571	184051971				error
1	184056981	184057381				error
1	184386689	184387089				error
1	184754844	184755244				error
1	184973879	184974279				error
1	185045262	185045662				error
1	185157023	185157423				error
1	185317057	185317457				error
1	185479805	185480205				error
1	185734165	185734565				error
1	186375357	186375757				error
1	186680334	186680734				error
1	190935979	190936379				error
1	192436431	192436831				error
1	192539605	192540005				error
1	192808732	192809132				error
1	193059312	193059712				error
1	193105192	193105592				error
1	193121746	193122146				error
1	193216882	193217282				error
1	196608657	196609057				error
1	197146441	197146841				error
1	197201278	197201678				error
1	197774911	197775311				error
1	197902592	197902992				error
1	198156966	198157366				error
1	198158902	198159302				error
1	198298591	198298991				error
1	198788531	198788931				error
1	198903206	198903606				error
1	199770800	199771200				error
1	200029074	200029474				error
1	200038804	200039204				error
1	200321110	200321510				error
1	200409966	200410366				error
1	200620579	200620979				error
1	200669807	200670207				error
1	200738824	200739224				error
1	200891158	200891558				error
1	201010298	201010698				error
1	201023512	201023912				error
1	201108620	201109020				error
1	201114164	201114564				error
1	201154175	201154575				error
1	201170726	201171126				error
1	201468917	201469317				error
1	201503425	201503825				error
1	201538829	201539229				error
1	201650180	201650580				error
1	201739795	201740195				error
1	201828983	201829383				error
1	201946491	201946891				error
1	201955197	201955597				error
1	201982620	201983020				error
1	202184730	202185130				error
1	202341818	202342218				error
1	202348420	202348820				error
1	202589183	202589583				error
1	202808244	202808644				error
1	202810656	202811056				error
1	202861408	202861808				error
1	202888833	202889233				error
1	202927004	202927404				error
1	202958085	202958485				error
1	202967169	202967569				error
1	203007125	203007525				error
1	203026236	203026636				error
1	203305165	203305565				error
1	203327230	203327630				error
1	203572149	203572549				error
1	203626630	203627030				error
1	203628236	203628636				error
1	203795425	203795825				error
1	203861328	203861728				error
1	204073031	204073431				error
1	204078293	204078693				error
1	204108677	204109077				error
1	204151783	204152183				error
1	204350869	204351269				error
1	204411732	204412132				error
1	204455055	204455455				error
1	204494548	204494948				error
1	204506332	204506732				error
1	204516207	204516607				error
1	204637626	204638026				error
1	204707113	204707513				error
1	204710339	204710739				error
1	204807048	204807448				error
1	204828453	204828853				error
1	205121951	205122351				error
1	205211460	205211860				error
1	205227703	205228103				error
1	205284717	205285117				error
1	205301352	205301752				error
1	205313924	205314324				error
1	205321580	205321980				error
1	205356677	205357077				error
1	205457068	205457468				error
1	205528840	205529240				error
1	205543464	205543864				error
1	205631834	205632234				error
1	205670766	205671166				error
1	205749372	205749772				error
1	205813104	205813504				error
1	206117277	206117677				error
1	206202910	206203310				error
1	206455751	206456151				error
1	206470757	206471157				error
1	206507347	206507747				error
1	206557167	206557567				error
1	206612318	206612718				error
1	206635332	206635732				error
1	206684663	206685063				error
1	206842741	206843141				error
1	207050771	207051171				error
1	207052900	207053300				error
1	207321466	207321866				error
1	207644969	207645369				error
1	207751864	207752264				error
1	207868962	207869362				error
1	207963475	207963875				error
1	208244209	208244609				error
1	208267792	208268192				error
1	208834786	208835186				error
1	209207787	209208187				error
1	209375641	209376041				error
1	209675617	209676017				error
1	209784404	209784804				error
1	209937820	209938220				error
1	210232704	210233104				error
1	210251376	210251776				error
1	210311187	210311587				error
1	210328761	210329161				error
1	210755158	210755558				error
1	211134029	211134429				error
1	211259021	211259421				error
1	211260660	211261060				error
1	211515378	211515778				error
1	211579016	211579416				error
1	211675515	211675915				error
1	211830556	211830956				error
1	212035141	212035541				error
1	212285085	212285485				error
1	212414660	212415060				error
1	212506689	212507089				error
1	212518502	212518902				error
1	212608422	212608822				error
1	212665363	212665763				error
1	212700908	212701308				error
1	212791661	212792061				error
1	212858074	212858474				error
1	212950362	212950762				error
1	213015478	213015878				error
1	213982792	213983192				error
1	213987802	213988202				error
1	214187249	214187649				error
1	214281193	214281593				error
1	214551603	214552003				error
1	214602845	214603245				error
1	215082845	215083245				error
1	215567283	215567683				error
1	216073934	216074334				error
1	216388291	216388691				error
1	216600867	216601267				error
1	216740217	216740617				error
1	217089559	217089959				error
1	217403273	217403673				error
1	217631017	217631417				error
1	218164591	218164991				error
1	218285027	218285427				error
1	220046332	220046732				error
1	220093927	220094327				error
1	220272221	220272621				error
1	220487451	220487851				error
1	220528123	220528523				error
1	220690161	220690561				error
1	220748148	220748548				error
1	220786592	220786992				error
1	221742099	221742499				error
1	222465357	222465757				error
1	222617601	222618001				error
1	222644018	222644418				error
1	222712462	222712862				error
1	222814943	222815343				error
1	223143019	223143419				error
1	223712297	223712697				error
1	223845883	223846283				error
1	223992490	223992890				error
1	224183072	224183472				error
1	224287662	224288062				error
1	224330100	224330500				error
1	224356779	224357179				error
1	224434667	224435067				error
1	224616016	224616416				error
1	225347186	225347586				error
1	225428030	225428430				error
1	225474955	225475355				error
1	225653102	225653502				error
1	225774363	225774763				error
1	225777534	225777934				error
1	225809979	225810379				error
1	225882298	225882698				error
1	225915480	225915880				error
1	225924091	225924491				error
1	225999242	225999642				error
1	226062376	226062776				error
1	226083220	226083620				error
1	226109836	226110236				error
1	226121711	226122111				error
1	226186688	226187088				error
1	226223696	226224096				error
1	226309060	226309460				error
1	226407915	226408315				error
1	226548646	226549046				error
1	226654013	226654413				error
1	226703290	226703690				error
1	226870520	226870920				error
1	226939921	226940321				error
1	227318310	227318710				error
1	227542418	227542818				error
1	227563405	227563805				error
1	227728223	227728623				error
1	227735173	227735573				error
1	227788064	227788464				error
1	227947787	227948187				error
1	228037747	228038147				error
1	228082458	228082858				error
1	228103169	228103569				error
1	228109180	228109580				error
1	228139886	228140286				error
1	228165634	228166034				error
1	228213341	228213741				error
1	228275770	228276170				error
1	228378653	228379053				error
1	228406831	228407231				error
1	228457668	228458068				error
1	228487011	228487411				error
1	228735255	228735655				error
1	229271022	229271422				error
1	229342344	229342744				error
1	229508139	229508539				error
1	229558842	229559242				error
1	229625925	229626325				error
1	230066872	230067272				error
1	230153689	230154089				error
1	230158666	230159066				error
1	230277280	230277680				error
1	230426254	230426654				error
1	230510629	230511029				error
1	230642294	230642694				error
1	230753785	230754185				error
1	230868498	230868898				error
1	230978813	230979213				error
1	231162079	231162479				error
1	231241163	231241563				error
1	231337744	231338144				error
1	231420870	231421270				error
1	231422243	231422643				error
1	231528270	231528670				error
1	231626541	231626941				error
1	231924170	231924570				error
